ID,City,Date,Date Unixtime
13930,"נחף, נס עמים, נתיב השיירה, סאג'ור, עין אל אסד, עין המפרץ, עכו - אזור תעשייה, עכו, עמיעד, צורית גילון, צפת, ראמה, ראש פינה, שבי ציון, שומרת, שזור, שייח' דנון, אבו סנאן, אור הגנוז, איילת השחר, אמירים, אשרת, בר יוחאי, ג'וליס, גדות, גיתה, חולתה, טל-אל, ינוח-ג'ת, יסוד המעלה, ירכא, כיסרא סמיע, כישור, כליל, כפר יסיף, כפר שמאי, לוחמי הגטאות, לפידות, מזרעה, מירון, מרכז אזורי מרום גליל, משמר הירדן, ספסופה - כפר חושן, עין כמונים, עמוקה, עמקה, פלך, פרוד, אזור תעשייה חצור הגלילית, אזור תעשייה כרמיאל, אזור תעשייה צ.ח.ר, אליפלט, אמנון, בוסתן הגליל, ביריה, בית ג'אן, בית העמק, בענה, ג'דידה מכר, דיר אל-אסד, הר-חלוץ, חצור הגלילית, חרשים, טובא זנגריה, כורזים ורד הגליל, כפר הנשיא, כפר מסריק, כרכום, כרמיאל, לבון, מג'דל כרום, מחניים, מנחת מחניים, קדיתא, רגבה, שדה אליעזר, שפר, תובל",2023-10-11T18:21:,1697037705
13930,"אבני איתן, אלוני הבשן, אלי עד, אניעם, אפיק, בני יהודה וגבעת יואב, גשור, האון, חד נס, חספין, יונתן, כנף, כפר חרוב, מבוא חמה, מיצר, מסדה, מעגן, מעלה גמלא, נאות גולן, נוב, נטור, עין גב, אזור תעשייה בני יהודה, אלמגור, חמת גדר, קדמת צבי, קצרין, קצרין - אזור תעשייה, קשת, רמות, רמת מגשימים, שער הגולן, תל קציר",2023-10-11T18:21:,1697037705
13930,"אודם, אורטל, אל רום, בוקעתא, מג'דל שמס, מסעדה, מרום גולן, נווה אטי''ב, נמרוד, עין זיוון, עין קנייא, קלע, שעל",2023-10-11T18:21:,1697037705
13930,"אזור תעשייה צמח, המכללה האקדמית כנרת",2023-10-11T18:21:,1697037705
13933,"טבריה, כפר נהר הירדן, מצפה, אזור תעשייה קדמת גליל, אלומות, אפיקים, ארבל, אתר ההנצחה גולני, בית זרע, בית ירח, גבעת אבני, גינוסר, דגניה א, דגניה ב, הודיות, הזורעים, ואדי אל חמאם, חוקוק, יבנאל, כינרת מושבה, כינרת קבוצה, כפר זיתים, כפר חיטים, כפר כמא, לביא, לבנים, מגדל, פוריה כפר עבודה, פוריה נווה עובד, פוריה עילית, רביד, שדה אילן, שרונה",2023-10-11T18:24:,1697037843
13933,אילניה,2023-10-11T18:24:,1697037843
13933,"אשדות יעקב איחוד, אשדות יעקב מאוחד",2023-10-11T18:24:,1697037843
13933,"בועיינה-נוג'ידאת, בית סוהר צלמון, טפחות, כלנית, כפר חנניה, מסד, מע'אר, מצפה נטופה, עילבון, עינבר",2023-10-11T18:24:,1697037843
13933,"כחל, קדרים",2023-10-11T18:24:,1697037843
13933,מנחמיה,2023-10-11T18:24:,1697037843
13935,בית שאן,2023-10-11T18:26:,1697037969
13935,"דישון, עלמה",2023-10-11T18:26:,1697037969
13935,טבריה,2023-10-11T18:26:,1697037969
13935,צפת,2023-10-11T18:26:,1697037969
13935,רם און,2023-10-11T18:26:,1697037969
13937,בית שאן,2023-10-11T18:29:,1697038198
13937,טבריה,2023-10-11T18:29:,1697038198
13937,צפת,2023-10-11T18:29:,1697038198
13937,"דישון, עלמה",2023-10-11T18:29:,1697038198
13963,"כפר תקווה, נופית, עדי, קריית טבעון - בית זייד, ראס עלי, שער העמקים, אילניה, אל-ח'וואלד מערב, ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע, אום אל-גנם, אזור תעשייה אלון התבור, אזור תעשייה מבואות הגלבוע, אזור תעשייה ציפורית, אחוזת ברק, אכסאל, אלוני אבא, בית לחם הגלילית, בית סוהר שיטה וגלבוע, בית קשת, בית שערים, בלפוריה, קבוצת גבע, גבעת אלה, גבת, גדעונה, גזית, גן נר, גניגר, דבוריה, דברת, דחי, הושעיה, היוגב, הסוללים, זרזיר, חג'אג'רה, טמרה בגלבוע, יזרעאל, יפיע, יפעת, ישובי אומן, מרכז חבר, ישובי יעל, כדורי, כעביה, כעביה טבאש, כפר ברוך, כפר גדעון, כפר החורש, כפר טבאש, כפר יהושע, כפר יחזקאל, כפר כנא, כפר מצר, כפר קיש, כפר תבור, מגדל העמק, מגן שאול, מוקיבלה, מזרע, מנשית זבדה, מרחביה מושב, מרחביה קיבוץ, משהד, נעורה, נהלל, נורית, נין, נצרת, נוף הגליל, סולם, סנדלה, עילוט, עין דור, עין חרוד, עין מאהל, עפולה, ציפורי, ריינה, רם און, רמת דוד, רמת ישי, רמת צבי, שבלי, שדה יעקב, שדמות דבורה, שמשית, שריד, תל יוסף, תל עדשים, תמרת, הרדוף, אורנים, אלון הגליל, אלונים, בסמת טבעון",2023-10-11T18:35:,1697038579
13963,"כרכום, כרמיאל, לבון, מג'דל כרום, מחניים, נחף, נס עמים, נתיב השיירה, סאג'ור, עין אל אסד, עין המפרץ, עכו - אזור תעשייה, עכו, עמיעד, צורית גילון, צפת, ראמה, ראש פינה, שבי ציון, שומרת, שזור, שייח' דנון, אבו סנאן, אור הגנוז, איילת השחר, אמירים, אשרת, בר יוחאי, ג'וליס, גדות, עין כמונים, עמוקה, עמקה, פלך, פרוד, קדיתא, קדרים, רגבה, שדה אליעזר, שפר, תובל, מנחת מחניים, אזור תעשייה שער נעמן, אפק, גיתה, ג'דידה מכר, דיר אל-אסד, הר-חלוץ, חצור הגלילית, חרשים, טובא זנגריה, יסעור, כורזים ורד הגליל, כפר הנשיא, כפר מסריק, כחל, כיסרא סמיע, כישור, כליל, כמון, כפר יסיף, כפר שמאי, לוחמי הגטאות, לפידות, מזרעה, מירון, מכמנים, מרכז אזורי מרום גליל, משמר הירדן, ספסופה - כפר חושן, אזור תעשייה בר-לב, אזור תעשייה חצור הגלילית, אזור תעשייה כרמיאל, אזור תעשייה צ.ח.ר, אחיהוד, אליפלט, אמנון, בוסתן הגליל, ביריה, בית ג'אן, בית העמק, בענה, חולתה, טל-אל, ינוח-ג'ת, יסוד המעלה, ירכא",2023-10-11T18:35:,1697038579
13963,"מורשת, מנוף, מצפה אבי''ב, מרכז אזורי משגב, עצמון - שגב, ערב אל-נעים, קורנית, רקפת, שורשים, שכניה, שעב, שפרעם, אבטליון, אזור תעשייה תרדיון, אשבל, אשחר, בועיינה-נוג'ידאת, בית סוהר צלמון, בית רימון, עינבר, עראבה, ראס אל-עין, רומאנה, רומת אל הייב, דיר חנא, טורעאן, דמיידה, חנתון, טמרה, יובלים, יודפת, יעד, כאבול, כאוכב אבו אלהיג'א, כפר מנדא, כלנית, כפר חנניה, לוטם וחמדון, מורן, מסד, מע'אר, מעלה צביה, מצפה נטופה, סכנין, סלמה, עוזייר, עילבון, אעבלין, ביר אלמכסור, הררית יחד, חוסנייה, חזון, טפחות",2023-10-11T18:35:,1697038579
13963,"מטולה, מנרה, מעונה, מעיין ברוך, מעיליא, מעלות תרשיחא, מרגליות, משגב עם, נהריה, סער, עברון, קריית שמונה, תל חי, אביבים, אבירים, אבן מנחם, אדמית, אזור תעשייה אכזיב מילואות, אזור תעשייה רמת דלתון, אילון, אלקוש, בית ספר שדה מירון, בצת, ברעם, ג'ש - גוש חלב, גונן, גורן, גורנות הגליל, עלמה, עמיר, ערב אל עראמשה, פסוטה, פקיעין, צבעון, צוריאל, קיבוץ דן, ראש הנקרה, ריחאנייה, רמות נפתלי, שאר ישוב, שדה נחמיה, שומרה, שלומי, שמיר, שניר, שתולה, געתון, דוב''ב, דישון, דלתון, דפנה, הגושרים, גשר הזיו, הילה, חוסן, כפר גלעדי, כפר ורדים, כפר יובל, כפר בלום, כפר סאלד, כרם בן זמרה, להבות הבשן, לימן, מלכיה, מנות, מצובה, מרכז אזורי מבואות חרמון, מתת, נאות מרדכי, נווה זיו, נטועה, סאסא, ע'ג'ר, עבדון, עין יעקב, בית הלל, בן עמי, זרעית, חורפיש, חניתה, יחיעם, יערה, יפתח, יראון, כברי",2023-10-11T18:35:,1697038579
13963,"מצפה, אזור תעשייה צמח, אזור תעשייה קדמת גליל, אלומות, אפיקים, ארבל, אתר ההנצחה גולני, בית זרע, בית ירח, גבעת אבני, פוריה כפר עבודה, פוריה נווה עובד, פוריה עילית, רביד, שדה אילן, שרונה, המכללה האקדמית כנרת, גינוסר, דגניה א, דגניה ב, טבריה, כפר נהר הירדן, כינרת מושבה, כינרת קבוצה, כפר זיתים, כפר חיטים, כפר כמא, לביא, לבנים, מגדל, הודיות, הזורעים, ואדי אל חמאם, חוקוק, יבנאל",2023-10-11T18:35:,1697038579
13963,"רכסים, בית עלמין תל רגב, אושה, חיפה - כרמל ועיר תחתית, חיפה - מערב, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, חיפה - מפרץ, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, החותרים, טירת כרמל, יגור, כפר גלים, כפר חסידים, קריית מוצקין, רמת יוחנן, נשר, איבטין",2023-10-11T18:35:,1697038579
14018,נחל עוז,2023-10-11T23:43:,1697056990
14233,נחל עוז,2023-10-13T12:48:,1697190520
14253,נחל עוז,2023-10-13T13:09:,1697191797
14299,בני נצרים,2023-10-13T16:05:,1697202319
14377,אעבלין,2023-10-14T01:10:,1697235061
14377,שפרעם,2023-10-14T01:11:,1697235061
14426,גורנות הגליל,2023-10-14T12:51:,1697277085
15427,ניר עוז,2023-10-23T14:40:,1698061223
15429,עין הבשור,2023-10-23T14:47:,1698061630
16714,"אביבים, ברעם, יראון",2023-11-08T19:23:,1699464195
16800,"דישון, יפתח, מרכז אזורי מבואות חרמון, מלכיה, רמות נפתלי, גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר",2023-11-10T15:10:,1699621854
16813,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, משגב עם, קריית שמונה, תל חי, מרגליות",2023-11-11T09:35:,1699688119
16841,כברי,2023-11-11T15:11:,1699708264
16845,"גבים, מכללת ספיר, מטווח ניר עם, שדרות, איבים, ניר עם",2023-11-11T19:07:,1699722477
16856,"גבים, מכללת ספיר, שדרות, איבים, ניר עם",2023-11-11T23:21:,1699737694
16858,"אור הנר, ארז",2023-11-11T23:23:,1699737837
16916,"אביבים, אזור תעשייה רמת דלתון, ברעם, ג'ש - גוש חלב, דלתון, יראון, כרם בן זמרה, עלמה, ריחאנייה",2023-11-13T12:48:,1699872519
16956,"אביבים, ברעם, דוב''ב, יראון, מתת, סאסא",2023-11-13T22:34:,1699907653
17035,"דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר",2023-11-15T17:48:,1700063320
17155,"אביבים, ברעם, יראון",2023-11-19T10:28:,1700382487
17161,"אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דוב''ב, דלתון, כרם בן זמרה, מתת, סאסא, עלמה, ריחאנייה, בית ספר שדה מירון, חורפיש, פקיעין, צבעון, צוריאל",2023-11-19T10:32:,1700382749
17252,"אביבים, ברעם, יראון",2023-11-20T14:47:,1700484458
17259,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, קריית שמונה, תל חי, משגב עם",2023-11-20T17:21:,1700493687
17276,"קיבוץ דן, דפנה, הגושרים, ע'ג'ר, שאר ישוב, שניר",2023-11-21T07:21:,1700544096
17306,"אזור תעשייה אכזיב מילואות, בצת, לימן, מצובה, ראש הנקרה, שלומי",2023-11-21T18:09:,1700582970
17314,"אזור תעשייה אכזיב מילואות, בצת, לימן, מצובה, ראש הנקרה, שלומי",2023-11-21T18:12:,1700583137
17316,"דוב''ב, מתת, סאסא",2023-11-21T18:14:,1700583298
17328,"קיבוץ דן, דפנה, הגושרים, ע'ג'ר, שאר ישוב, שניר",2023-11-21T18:44:,1700585078
17332,חניתה,2023-11-21T23:37:,1700602653
17336,ראש הנקרה,2023-11-21T23:46:,1700603205
17373,אילת,2023-11-22T16:04:,1700661875
17451,"אזור תעשייה שחורת, אילות, אילת",2023-11-24T11:44:,1700819043
17453,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-11-25T06:52:,1700887971
17459,"דוב''ב, מתת, סאסא",2023-11-30T10:47:,1701334038
17614,"הילה, חוסן, כפר ורדים, מעונה, מעיליא, מעלות תרשיחא",2023-12-01T19:23:,1701451439
18036,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר",2023-12-08T14:30:,1702038644
18131,"אבן מנחם, אדמית, אילון, גורן, גורנות הגליל, זרעית, חניתה, יערה, ערב אל עראמשה, שומרה, שתולה",2023-12-10T10:01:,1702195303
18218,"אדמית, אילון, גורן, גורנות הגליל, חניתה, יערה, ערב אל עראמשה",2023-12-12T11:22:,1702372978
18220,"אבירים, אלקוש, נטועה, פסוטה",2023-12-12T11:27:,1702373243
18232,"שתולה, שומרה, זרעית, אבן מנחם",2023-12-12T11:42:,1702374150
18346,"גונן, דישון, יפתח, כפר בלום, כפר סאלד, להבות הבשן, מלכיה, מרכז אזורי מבואות חרמון, נאות מרדכי, עמיר, רמות נפתלי, שדה נחמיה, שמיר",2023-12-16T11:03:,1702717404
18348,"גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר",2023-12-16T11:04:,1702717497
18383,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-12-18T11:38:,1702892296
18395,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-12-18T14:58:,1702904286
18397,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-12-18T15:56:,1702907770
18410,"איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר",2023-12-19T13:34:,1702985648
18418,"דוב''ב, מתת, סאסא, אביבים, ברעם, יראון",2023-12-19T14:34:,1702989320
18418,"אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דלתון, כרם בן זמרה, עלמה, ריחאנייה",2023-12-19T14:35:,1702989320
18424,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-12-19T15:31:,1702992684
18463,"דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר",2023-12-21T12:13:,1703153585
18521,"אביבים, ברעם, יראון",2023-12-21T20:38:,1703183905
18539,"יפתח, רמות נפתלי, מרכז אזורי מבואות חרמון, מלכיה, דישון",2023-12-23T14:39:,1703335159
18557,"דוב''ב, מתת, סאסא",2023-12-24T02:44:,1703378653
18604,"איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר",2023-12-25T21:45:,1703533517
18638,"אבן מנחם, זרעית, שומרה, שתולה",2023-12-28T09:17:,1703747878
18649,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-12-28T14:05:,1703765154
18651,"הגושרים, ע'ג'ר, דפנה, קיבוץ דן, שניר, שאר ישוב",2023-12-28T14:08:,1703765324
18653,"מג'דל שמס, מסעדה, נווה אטי''ב, נמרוד, עין קנייא, קלע, שעל",2023-12-28T15:32:,1703770360
18675,"תל חי, מרגליות, משגב עם, כפר יובל, מעיין ברוך, מנרה, מטולה, כפר גלעדי, בית הלל, קריית שמונה",2023-12-29T10:22:,1703838237
18675,"דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר",2023-12-29T10:23:,1703838237
18685,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2023-12-29T14:35:,1703853319
18690,"ערב אל עראמשה, יערה, גורנות הגליל, אדמית, גורן, חניתה, אילון",2023-12-29T14:51:,1703854314
18700,"ברעם, אביבים, יראון",2023-12-29T16:05:,1703858816
18700,"אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דישון, דלתון, יפתח, כרם בן זמרה, מלכיה, מרכז אזורי מבואות חרמון, עלמה, ריחאנייה, רמות נפתלי",2023-12-29T16:06:,1703858816
18700,"איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר",2023-12-29T16:06:,1703858816
18712,"הגושרים, ע'ג'ר, דפנה, קיבוץ דן, שניר, שאר ישוב",2023-12-30T13:51:,1703937089
18720,קשת,2023-12-31T20:05:,1704045958
18722,"קצרין - אזור תעשייה, קצרין",2023-12-31T20:14:,1704046496
18761,"אביבים, אזור תעשייה רמת דלתון, ברעם, ג'ש - גוש חלב, דלתון, יראון, כרם בן זמרה, עלמה, ריחאנייה",2024-01-01T11:56:,1704102976
18767,"אביבים, אזור תעשייה רמת דלתון, ברעם, ג'ש - גוש חלב, דישון, דלתון, יפתח, יראון, כרם בן זמרה, מלכיה, מרכז אזורי מבואות חרמון, עלמה, ריחאנייה, רמות נפתלי",2024-01-01T15:34:,1704116095
18773,"יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי, דישון",2024-01-02T11:20:,1704187213
18843,"אבירים, פסוטה, אלקוש, נטועה, אבן מנחם, זרעית, שומרה, שתולה",2024-01-06T08:04:,1704521088
18851,"אביבים, אזור תעשייה רמת דלתון, בית ספר שדה מירון, ברעם, ג'ש - גוש חלב, דוב''ב, דלתון, חורפיש, יראון, כרם בן זמרה, מתת, סאסא, עלמה, פקיעין, צבעון, צוריאל, ריחאנייה",2024-01-06T08:06:,1704521248
18851,"אזור תעשייה חצור הגלילית, אזור תעשייה כרמיאל, אזור תעשייה צ.ח.ר, אליפלט, אמנון, ביריה, בית ג'אן, בענה, דיר אל-אסד, הר-חלוץ, חצור הגלילית, חרשים, טובא זנגריה, כורזים ורד הגליל, כפר הנשיא, כרכום, כרמיאל, לבון, מג'דל כרום, מחניים, נחף, סאג'ור, עין אל אסד, עמיעד, צורית גילון, צפת, ראמה, ראש פינה, שזור, אור הגנוז, איילת השחר, אמירים, בר יוחאי, גדות, חולתה, יסוד המעלה, כפר שמאי, מירון, מרכז אזורי מרום גליל, משמר הירדן, ספסופה - כפר חושן, עין כמונים, עמוקה, פרוד, קדיתא, שדה אליעזר, שפר, מנחת מחניים",2024-01-06T08:07:,1704521248
18851,אלמגור,2024-01-06T08:07:,1704521248
18851,"הילה, חוסן, כפר ורדים, מעונה, מעיליא, מעלות תרשיחא, אבירים, אבן מנחם, אדמית, אילון, אלקוש, גורן, גורנות הגליל, געתון, זרעית, חניתה, יחיעם, יערה, כברי, מנות, נווה זיו, נטועה, עבדון, עין יעקב, ערב אל עראמשה, פסוטה, שומרה, שתולה",2024-01-06T08:07:,1704521248
18857,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, גונן, דישון, דפנה, הגושרים, יפתח, כפר בלום, כפר סאלד, להבות הבשן, מלכיה, מרכז אזורי מבואות חרמון, נאות מרדכי, ע'ג'ר, עמיר, קיבוץ דן, רמות נפתלי, שאר ישוב, שדה נחמיה, שמיר, שניר",2024-01-06T09:10:,1704525051
18859,"אודם, אל רום, בוקעתא, מג'דל שמס, מסעדה, נווה אטי''ב, נמרוד, עין קנייא",2024-01-06T09:13:,1704525239
18863,"אדמית, אזור תעשייה אכזיב מילואות, אילון, בצת, גורן, גורנות הגליל, חניתה, יערה, לימן, מצובה, ערב אל עראמשה, ראש הנקרה, שלומי",2024-01-06T13:39:,1704541145
18867,"חמת גדר, האון, מסדה, מעגן, עין גב, שער הגולן, תל קציר",2024-01-06T14:04:,1704542691
18867,"אזור תעשייה צמח, המכללה האקדמית כנרת",2024-01-06T14:04:,1704542691
18869,"אבירים, אלקוש, נטועה, פסוטה",2024-01-06T14:55:,1704545731
18896,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי",2024-01-08T13:44:,1704714295
18900,"אביבים, אזור תעשייה רמת דלתון, ברעם, ג'ש - גוש חלב, דישון, דלתון, יפתח, יראון, כרם בן זמרה, מלכיה, מרכז אזורי מבואות חרמון, עלמה, ריחאנייה, רמות נפתלי",2024-01-08T14:35:,1704717300
18902,"יפתח, רמות נפתלי, מרכז אזורי מבואות חרמון, מלכיה, דישון",2024-01-08T15:18:,1704719921
18932,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי, אביבים, ברעם, יראון",2024-01-09T09:30:,1704785438
18940,"ביריה, צפת",2024-01-09T09:47:,1704786446
18952,"יפתח, מלכיה, מרכז אזורי מבואות חרמון, ברעם, רמות נפתלי, אביבים, דישון, יראון, אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דלתון, כרם בן זמרה, עלמה, ריחאנייה",2024-01-09T10:04:,1704787605
18952,"איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר, איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר",2024-01-09T10:06:,1704787605
18952,"אביבים, אזור תעשייה רמת דלתון, ברעם, ג'ש - גוש חלב, דישון, דלתון, יפתח, יראון, כרם בן זמרה, מלכיה, מרכז אזורי מבואות חרמון, עלמה, ריחאנייה, רמות נפתלי",2024-01-09T10:06:,1704787605
18954,"אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דלתון, כרם בן זמרה, עלמה, ריחאנייה",2024-01-09T10:10:,1704787849
18956,"ביריה, צפת",2024-01-09T10:13:,1704787981
18958,"אביבים, ברעם, יראון",2024-01-09T13:24:,1704799481
18960,"דלתון, ריחאנייה, אזור תעשייה רמת דלתון, עלמה, ג'ש - גוש חלב, כרם בן זמרה",2024-01-09T13:26:,1704799578
18964,"רמות נפתלי, יפתח, מלכיה, מרכז אזורי מבואות חרמון, דישון",2024-01-09T14:46:,1704804470
18964,"גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר",2024-01-09T14:47:,1704804470
18966,"יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי, דישון",2024-01-09T14:55:,1704804929
18968,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2024-01-09T15:09:,1704805789
18970,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר",2024-01-09T15:25:,1704806701
18972,"ברעם, אביבים, יראון",2024-01-09T15:51:,1704808270
18974,"עלמה, ג'ש - גוש חלב, אזור תעשייה רמת דלתון, דלתון, כרם בן זמרה, ריחאנייה",2024-01-09T15:53:,1704808385
18985,"רמות נפתלי, יפתח, מלכיה, מרכז אזורי מבואות חרמון, דישון",2024-01-09T20:19:,1704824391
18993,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2024-01-11T13:54:,1704974070
19054,"איילת השחר, גדות, חולתה, יסוד המעלה, משמר הירדן, עמוקה, שדה אליעזר",2024-01-16T07:19:,1705382383
19082,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2024-01-17T15:58:,1705499890
19092,"אזור תעשייה רמת דלתון, ג'ש - גוש חלב, דלתון, כרם בן זמרה, עלמה, ריחאנייה",2024-01-17T18:41:,1705509690
19096,"ספסופה - כפר חושן, אור הגנוז, קדיתא, מירון",2024-01-17T18:44:,1705509894
19120,"בית הלל, כפר גלעדי, כפר יובל, מטולה, מנרה, מעיין ברוך, מרגליות, משגב עם, קריית שמונה, תל חי, דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2024-01-20T12:12:,1705745520
19176,"דפנה, הגושרים, ע'ג'ר, קיבוץ דן, שאר ישוב, שניר",2024-01-27T08:38:,1706337514
19180,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2024-01-27T10:08:,1706342903
19184,"דישון, יפתח, מלכיה, מרכז אזורי מבואות חרמון, רמות נפתלי",2024-01-27T15:16:,1706361399
19196,"קדמת צבי, קצרין - אזור תעשייה, קצרין",2024-01-28T16:29:,1706452163
19200,"קדמת צבי, קצרין - אזור תעשייה, קצרין",2024-01-28T16:34:,1706452487
19329,"קיבוץ דן, שניר, ע'ג'ר, דפנה, הגושרים, שאר ישוב",2024-02-06T16:10:,1707228607
19341,"גונן, כפר בלום, כפר סאלד, להבות הבשן, נאות מרדכי, עמיר, שדה נחמיה, שמיר",2024-02-08T16:50:,1707403848
