ID,City,Date,Date Unixtime
13930,ברעם,2023-10-11T18:20:,1697037705
13930,ג'ש - גוש חלב,2023-10-11T18:20:,1697037705
13930,גונן,2023-10-11T18:20:,1697037705
13930,גורן,2023-10-11T18:20:,1697037705
13930,פסוטה,2023-10-11T18:20:,1697037705
13930,פקיעין,2023-10-11T18:20:,1697037705
13930,צבעון,2023-10-11T18:20:,1697037705
13930,צוריאל,2023-10-11T18:20:,1697037705
13930,קיבוץ דן,2023-10-11T18:20:,1697037705
13930,ראש הנקרה,2023-10-11T18:20:,1697037705
13930,ריחאנייה,2023-10-11T18:20:,1697037705
13930,רמות נפתלי,2023-10-11T18:20:,1697037705
13930,שאר ישוב,2023-10-11T18:20:,1697037705
13930,שדה נחמיה,2023-10-11T18:20:,1697037705
13930,שומרה,2023-10-11T18:20:,1697037705
13930,שלומי,2023-10-11T18:20:,1697037705
13930,שמיר,2023-10-11T18:20:,1697037705
13930,שניר,2023-10-11T18:20:,1697037705
13930,שתולה,2023-10-11T18:20:,1697037705
13930,גורנות הגליל,2023-10-11T18:20:,1697037705
13930,געתון,2023-10-11T18:20:,1697037705
13930,דוב''ב,2023-10-11T18:20:,1697037705
13930,דישון,2023-10-11T18:20:,1697037705
13930,דלתון,2023-10-11T18:20:,1697037705
13930,דפנה,2023-10-11T18:20:,1697037705
13930,הגושרים,2023-10-11T18:20:,1697037705
13930,זרעית,2023-10-11T18:20:,1697037705
13930,חורפיש,2023-10-11T18:20:,1697037705
13930,חניתה,2023-10-11T18:20:,1697037705
13930,יחיעם,2023-10-11T18:20:,1697037705
13930,יערה,2023-10-11T18:20:,1697037705
13930,יפתח,2023-10-11T18:20:,1697037705
13930,יראון,2023-10-11T18:20:,1697037705
13930,כברי,2023-10-11T18:20:,1697037705
13930,כפר בלום,2023-10-11T18:20:,1697037705
13930,כפר סאלד,2023-10-11T18:20:,1697037705
13930,כרם בן זמרה,2023-10-11T18:20:,1697037705
13930,להבות הבשן,2023-10-11T18:20:,1697037705
13930,לימן,2023-10-11T18:20:,1697037705
13930,מרכז אזורי מבואות חרמון,2023-10-11T18:20:,1697037705
13930,מלכיה,2023-10-11T18:20:,1697037705
13930,מנות,2023-10-11T18:20:,1697037705
13930,מצובה,2023-10-11T18:20:,1697037705
13930,מתת,2023-10-11T18:20:,1697037705
13930,נאות מרדכי,2023-10-11T18:20:,1697037705
13930,נווה זיו,2023-10-11T18:20:,1697037705
13930,נטועה,2023-10-11T18:20:,1697037705
13930,סאסא,2023-10-11T18:20:,1697037705
13930,עבדון,2023-10-11T18:20:,1697037705
13930,ע'ג'ר,2023-10-11T18:20:,1697037705
13930,עין יעקב,2023-10-11T18:20:,1697037705
13930,עלמה,2023-10-11T18:20:,1697037705
13930,עמיר,2023-10-11T18:20:,1697037705
13930,ערב אל עראמשה,2023-10-11T18:20:,1697037705
13930,שבי ציון,2023-10-11T18:20:,1697037705
13930,מזרעה,2023-10-11T18:20:,1697037705
13930,מעונה,2023-10-11T18:21:,1697037705
13930,מעיין ברוך,2023-10-11T18:21:,1697037705
13930,מעיליא,2023-10-11T18:21:,1697037705
13930,מעלות תרשיחא,2023-10-11T18:21:,1697037705
13930,מרגליות,2023-10-11T18:21:,1697037705
13930,משגב עם,2023-10-11T18:21:,1697037705
13930,נהריה,2023-10-11T18:21:,1697037705
13930,סער,2023-10-11T18:21:,1697037705
13930,עברון,2023-10-11T18:21:,1697037705
13930,קריית שמונה,2023-10-11T18:21:,1697037705
13930,תל חי,2023-10-11T18:21:,1697037705
13930,אביבים,2023-10-11T18:21:,1697037705
13930,אבירים,2023-10-11T18:21:,1697037705
13930,אבן מנחם,2023-10-11T18:21:,1697037705
13930,אדמית,2023-10-11T18:21:,1697037705
13930,אזור תעשייה אכזיב מילואות,2023-10-11T18:21:,1697037705
13930,אזור תעשייה רמת דלתון,2023-10-11T18:21:,1697037705
13930,אילון,2023-10-11T18:21:,1697037705
13930,אלקוש,2023-10-11T18:21:,1697037705
13930,בית ספר שדה מירון,2023-10-11T18:21:,1697037705
13930,בצת,2023-10-11T18:21:,1697037705
13930,ברעם,2023-10-11T18:21:,1697037705
13930,ג'ש - גוש חלב,2023-10-11T18:21:,1697037705
13930,גונן,2023-10-11T18:21:,1697037705
13930,גורן,2023-10-11T18:21:,1697037705
13930,גורנות הגליל,2023-10-11T18:21:,1697037705
13930,געתון,2023-10-11T18:21:,1697037705
13930,דוב''ב,2023-10-11T18:21:,1697037705
13930,דישון,2023-10-11T18:21:,1697037705
13930,דלתון,2023-10-11T18:21:,1697037705
13930,דפנה,2023-10-11T18:21:,1697037705
13930,הגושרים,2023-10-11T18:21:,1697037705
13930,זרעית,2023-10-11T18:21:,1697037705
13930,חורפיש,2023-10-11T18:21:,1697037705
13930,חניתה,2023-10-11T18:21:,1697037705
13930,יחיעם,2023-10-11T18:21:,1697037705
13930,יערה,2023-10-11T18:21:,1697037705
13930,יפתח,2023-10-11T18:21:,1697037705
13930,יראון,2023-10-11T18:21:,1697037705
13930,כברי,2023-10-11T18:21:,1697037705
13930,כפר בלום,2023-10-11T18:21:,1697037705
13930,כפר סאלד,2023-10-11T18:21:,1697037705
13930,כרם בן זמרה,2023-10-11T18:21:,1697037705
13930,להבות הבשן,2023-10-11T18:21:,1697037705
13930,לימן,2023-10-11T18:21:,1697037705
13930,מלכיה,2023-10-11T18:21:,1697037705
13930,מנות,2023-10-11T18:21:,1697037705
13930,מצובה,2023-10-11T18:21:,1697037705
13930,מרכז אזורי מבואות חרמון,2023-10-11T18:21:,1697037705
13930,מתת,2023-10-11T18:21:,1697037705
13930,נאות מרדכי,2023-10-11T18:21:,1697037705
13930,נווה זיו,2023-10-11T18:21:,1697037705
13930,נטועה,2023-10-11T18:21:,1697037705
13930,סאסא,2023-10-11T18:21:,1697037705
13930,ע'ג'ר,2023-10-11T18:21:,1697037705
13930,עבדון,2023-10-11T18:21:,1697037705
13930,עין יעקב,2023-10-11T18:21:,1697037705
13930,עלמה,2023-10-11T18:21:,1697037705
13930,עמיר,2023-10-11T18:21:,1697037705
13930,ערב אל עראמשה,2023-10-11T18:21:,1697037705
13930,פסוטה,2023-10-11T18:21:,1697037705
13930,פקיעין,2023-10-11T18:21:,1697037705
13930,בית הלל,2023-10-11T18:21:,1697037705
13930,בן עמי,2023-10-11T18:21:,1697037705
13930,גשר הזיו,2023-10-11T18:21:,1697037705
13930,קיבוץ דן,2023-10-11T18:21:,1697037705
13930,הילה,2023-10-11T18:21:,1697037705
13930,חוסן,2023-10-11T18:21:,1697037705
13930,כפר גלעדי,2023-10-11T18:21:,1697037705
13930,כפר ורדים,2023-10-11T18:21:,1697037705
13930,כפר יובל,2023-10-11T18:21:,1697037705
13930,מטולה,2023-10-11T18:21:,1697037705
13930,מנרה,2023-10-11T18:21:,1697037705
13930,צבעון,2023-10-11T18:21:,1697037705
13930,צוריאל,2023-10-11T18:21:,1697037705
13930,ראש הנקרה,2023-10-11T18:21:,1697037705
13930,ריחאנייה,2023-10-11T18:21:,1697037705
13930,רמות נפתלי,2023-10-11T18:21:,1697037705
13930,שאר ישוב,2023-10-11T18:21:,1697037705
13930,שדה נחמיה,2023-10-11T18:21:,1697037705
13930,שומרה,2023-10-11T18:21:,1697037705
13930,שלומי,2023-10-11T18:21:,1697037705
13930,שמיר,2023-10-11T18:21:,1697037705
13930,שניר,2023-10-11T18:21:,1697037705
13930,שתולה,2023-10-11T18:21:,1697037705
13930,נחף,2023-10-11T18:21:,1697037705
13930,נס עמים,2023-10-11T18:21:,1697037705
13930,נתיב השיירה,2023-10-11T18:21:,1697037705
13930,סאג'ור,2023-10-11T18:21:,1697037705
13930,עין אל אסד,2023-10-11T18:21:,1697037705
13930,עין המפרץ,2023-10-11T18:21:,1697037705
13930,עכו - אזור תעשייה,2023-10-11T18:21:,1697037705
13930,עכו,2023-10-11T18:21:,1697037705
13930,עמיעד,2023-10-11T18:21:,1697037705
13930,צורית גילון,2023-10-11T18:21:,1697037705
13930,צפת,2023-10-11T18:21:,1697037705
13930,ראמה,2023-10-11T18:21:,1697037705
13930,ראש פינה,2023-10-11T18:21:,1697037705
13930,שבי ציון,2023-10-11T18:21:,1697037705
13930,שומרת,2023-10-11T18:21:,1697037705
13930,שזור,2023-10-11T18:21:,1697037705
13930,שייח' דנון,2023-10-11T18:21:,1697037705
13930,אבו סנאן,2023-10-11T18:21:,1697037705
13930,אור הגנוז,2023-10-11T18:21:,1697037705
13930,איילת השחר,2023-10-11T18:21:,1697037705
13930,אמירים,2023-10-11T18:21:,1697037705
13930,אשרת,2023-10-11T18:21:,1697037705
13930,בר יוחאי,2023-10-11T18:21:,1697037705
13930,ג'וליס,2023-10-11T18:21:,1697037705
13930,גדות,2023-10-11T18:21:,1697037705
13930,גיתה,2023-10-11T18:21:,1697037705
13930,חולתה,2023-10-11T18:21:,1697037705
13930,טל-אל,2023-10-11T18:21:,1697037705
13930,ינוח-ג'ת,2023-10-11T18:21:,1697037705
13930,יסוד המעלה,2023-10-11T18:21:,1697037705
13930,ירכא,2023-10-11T18:21:,1697037705
13930,כיסרא סמיע,2023-10-11T18:21:,1697037705
13930,כישור,2023-10-11T18:21:,1697037705
13930,כליל,2023-10-11T18:21:,1697037705
13930,כפר יסיף,2023-10-11T18:21:,1697037705
13930,כפר שמאי,2023-10-11T18:21:,1697037705
13930,לוחמי הגטאות,2023-10-11T18:21:,1697037705
13930,לפידות,2023-10-11T18:21:,1697037705
13930,מזרעה,2023-10-11T18:21:,1697037705
13930,מירון,2023-10-11T18:21:,1697037705
13930,מרכז אזורי מרום גליל,2023-10-11T18:21:,1697037705
13930,משמר הירדן,2023-10-11T18:21:,1697037705
13930,ספסופה - כפר חושן,2023-10-11T18:21:,1697037705
13930,עין כמונים,2023-10-11T18:21:,1697037705
13930,עמוקה,2023-10-11T18:21:,1697037705
13930,עמקה,2023-10-11T18:21:,1697037705
13930,פלך,2023-10-11T18:21:,1697037705
13930,פרוד,2023-10-11T18:21:,1697037705
13930,אזור תעשייה חצור הגלילית,2023-10-11T18:21:,1697037705
13930,אזור תעשייה כרמיאל,2023-10-11T18:21:,1697037705
13930,אזור תעשייה צ.ח.ר,2023-10-11T18:21:,1697037705
13930,אליפלט,2023-10-11T18:21:,1697037705
13930,אמנון,2023-10-11T18:21:,1697037705
13930,בוסתן הגליל,2023-10-11T18:21:,1697037705
13930,ביריה,2023-10-11T18:21:,1697037705
13930,בית ג'אן,2023-10-11T18:21:,1697037705
13930,בית העמק,2023-10-11T18:21:,1697037705
13930,בענה,2023-10-11T18:21:,1697037705
13930,ג'דידה מכר,2023-10-11T18:21:,1697037705
13930,דיר אל-אסד,2023-10-11T18:21:,1697037705
13930,הר-חלוץ,2023-10-11T18:21:,1697037705
13930,חצור הגלילית,2023-10-11T18:21:,1697037705
13930,חרשים,2023-10-11T18:21:,1697037705
13930,טובא זנגריה,2023-10-11T18:21:,1697037705
13930,כורזים ורד הגליל,2023-10-11T18:21:,1697037705
13930,כפר הנשיא,2023-10-11T18:21:,1697037705
13930,כפר מסריק,2023-10-11T18:21:,1697037705
13930,כרכום,2023-10-11T18:21:,1697037705
13930,כרמיאל,2023-10-11T18:21:,1697037705
13930,לבון,2023-10-11T18:21:,1697037705
13930,מג'דל כרום,2023-10-11T18:21:,1697037705
13930,מחניים,2023-10-11T18:21:,1697037705
13930,מנחת מחניים,2023-10-11T18:21:,1697037705
13930,קדיתא,2023-10-11T18:21:,1697037705
13930,רגבה,2023-10-11T18:21:,1697037705
13930,שדה אליעזר,2023-10-11T18:21:,1697037705
13930,שפר,2023-10-11T18:21:,1697037705
13930,תובל,2023-10-11T18:21:,1697037705
13930,אבני איתן,2023-10-11T18:21:,1697037705
13930,אלוני הבשן,2023-10-11T18:21:,1697037705
13930,אלי עד,2023-10-11T18:21:,1697037705
13930,אניעם,2023-10-11T18:21:,1697037705
13930,אפיק,2023-10-11T18:21:,1697037705
13930,בני יהודה וגבעת יואב,2023-10-11T18:21:,1697037705
13930,גשור,2023-10-11T18:21:,1697037705
13930,האון,2023-10-11T18:21:,1697037705
13930,חד נס,2023-10-11T18:21:,1697037705
13930,חספין,2023-10-11T18:21:,1697037705
13930,יונתן,2023-10-11T18:21:,1697037705
13930,כנף,2023-10-11T18:21:,1697037705
13930,כפר חרוב,2023-10-11T18:21:,1697037705
13930,מבוא חמה,2023-10-11T18:21:,1697037705
13930,מיצר,2023-10-11T18:21:,1697037705
13930,מסדה,2023-10-11T18:21:,1697037705
13930,מעגן,2023-10-11T18:21:,1697037705
13930,מעלה גמלא,2023-10-11T18:21:,1697037705
13930,נאות גולן,2023-10-11T18:21:,1697037705
13930,נוב,2023-10-11T18:21:,1697037705
13930,נטור,2023-10-11T18:21:,1697037705
13930,עין גב,2023-10-11T18:21:,1697037705
13930,אזור תעשייה בני יהודה,2023-10-11T18:21:,1697037705
13930,אלמגור,2023-10-11T18:21:,1697037705
13930,חמת גדר,2023-10-11T18:21:,1697037705
13930,קדמת צבי,2023-10-11T18:21:,1697037705
13930,קצרין,2023-10-11T18:21:,1697037705
13930,קצרין - אזור תעשייה,2023-10-11T18:21:,1697037705
13930,קשת,2023-10-11T18:21:,1697037705
13930,רמות,2023-10-11T18:21:,1697037705
13930,רמת מגשימים,2023-10-11T18:21:,1697037705
13930,שער הגולן,2023-10-11T18:21:,1697037705
13930,תל קציר,2023-10-11T18:21:,1697037705
13930,אודם,2023-10-11T18:21:,1697037705
13930,אורטל,2023-10-11T18:21:,1697037705
13930,אל רום,2023-10-11T18:21:,1697037705
13930,בוקעתא,2023-10-11T18:21:,1697037705
13930,מג'דל שמס,2023-10-11T18:21:,1697037705
13930,מסעדה,2023-10-11T18:21:,1697037705
13930,מרום גולן,2023-10-11T18:21:,1697037705
13930,נווה אטי''ב,2023-10-11T18:21:,1697037705
13930,נמרוד,2023-10-11T18:21:,1697037705
13930,עין זיוון,2023-10-11T18:21:,1697037705
13930,עין קנייא,2023-10-11T18:21:,1697037705
13930,קלע,2023-10-11T18:21:,1697037705
13930,שעל,2023-10-11T18:21:,1697037705
13930,אזור תעשייה צמח,2023-10-11T18:21:,1697037705
13930,המכללה האקדמית כנרת,2023-10-11T18:21:,1697037705
13933,טבריה,2023-10-11T18:24:,1697037843
13933,כפר נהר הירדן,2023-10-11T18:24:,1697037843
13933,מצפה,2023-10-11T18:24:,1697037843
13933,אזור תעשייה קדמת גליל,2023-10-11T18:24:,1697037843
13933,אלומות,2023-10-11T18:24:,1697037843
13933,אפיקים,2023-10-11T18:24:,1697037843
13933,ארבל,2023-10-11T18:24:,1697037843
13933,אתר ההנצחה גולני,2023-10-11T18:24:,1697037843
13933,בית זרע,2023-10-11T18:24:,1697037843
13933,בית ירח,2023-10-11T18:24:,1697037843
13933,גבעת אבני,2023-10-11T18:24:,1697037843
13933,גינוסר,2023-10-11T18:24:,1697037843
13933,דגניה א,2023-10-11T18:24:,1697037843
13933,דגניה ב,2023-10-11T18:24:,1697037843
13933,הודיות,2023-10-11T18:24:,1697037843
13933,הזורעים,2023-10-11T18:24:,1697037843
13933,ואדי אל חמאם,2023-10-11T18:24:,1697037843
13933,חוקוק,2023-10-11T18:24:,1697037843
13933,יבנאל,2023-10-11T18:24:,1697037843
13933,כינרת מושבה,2023-10-11T18:24:,1697037843
13933,כינרת קבוצה,2023-10-11T18:24:,1697037843
13933,כפר זיתים,2023-10-11T18:24:,1697037843
13933,כפר חיטים,2023-10-11T18:24:,1697037843
13933,כפר כמא,2023-10-11T18:24:,1697037843
13933,לביא,2023-10-11T18:24:,1697037843
13933,לבנים,2023-10-11T18:24:,1697037843
13933,מגדל,2023-10-11T18:24:,1697037843
13933,פוריה כפר עבודה,2023-10-11T18:24:,1697037843
13933,פוריה נווה עובד,2023-10-11T18:24:,1697037843
13933,פוריה עילית,2023-10-11T18:24:,1697037843
13933,רביד,2023-10-11T18:24:,1697037843
13933,שדה אילן,2023-10-11T18:24:,1697037843
13933,שרונה,2023-10-11T18:24:,1697037843
13933,אילניה,2023-10-11T18:24:,1697037843
13933,אשדות יעקב איחוד,2023-10-11T18:24:,1697037843
13933,אשדות יעקב מאוחד,2023-10-11T18:24:,1697037843
13933,בועיינה-נוג'ידאת,2023-10-11T18:24:,1697037843
13933,בית סוהר צלמון,2023-10-11T18:24:,1697037843
13933,טפחות,2023-10-11T18:24:,1697037843
13933,כלנית,2023-10-11T18:24:,1697037843
13933,כפר חנניה,2023-10-11T18:24:,1697037843
13933,מסד,2023-10-11T18:24:,1697037843
13933,מע'אר,2023-10-11T18:24:,1697037843
13933,מצפה נטופה,2023-10-11T18:24:,1697037843
13933,עילבון,2023-10-11T18:24:,1697037843
13933,עינבר,2023-10-11T18:24:,1697037843
13933,כחל,2023-10-11T18:24:,1697037843
13933,קדרים,2023-10-11T18:24:,1697037843
13933,מנחמיה,2023-10-11T18:24:,1697037843
13935,בית שאן,2023-10-11T18:26:,1697037969
13935,דישון,2023-10-11T18:26:,1697037969
13935,עלמה,2023-10-11T18:26:,1697037969
13935,טבריה,2023-10-11T18:26:,1697037969
13935,צפת,2023-10-11T18:26:,1697037969
13935,רם און,2023-10-11T18:26:,1697037969
13937,בית שאן,2023-10-11T18:29:,1697038198
13937,טבריה,2023-10-11T18:29:,1697038198
13937,צפת,2023-10-11T18:29:,1697038198
13937,דישון,2023-10-11T18:29:,1697038198
13937,עלמה,2023-10-11T18:29:,1697038198
13963,כפר תקווה,2023-10-11T18:35:,1697038579
13963,נופית,2023-10-11T18:35:,1697038579
13963,עדי,2023-10-11T18:35:,1697038579
13963,קריית טבעון - בית זייד,2023-10-11T18:35:,1697038579
13963,ראס עלי,2023-10-11T18:35:,1697038579
13963,שער העמקים,2023-10-11T18:35:,1697038579
13963,אילניה,2023-10-11T18:35:,1697038579
13963,אל-ח'וואלד מערב,2023-10-11T18:35:,1697038579
13963,ח'וואלד,2023-10-11T18:35:,1697038579
13963,סואעד חמירה,2023-10-11T18:35:,1697038579
13963,תחנת רכבת כפר יהושוע,2023-10-11T18:35:,1697038579
13963,אום אל-גנם,2023-10-11T18:35:,1697038579
13963,אזור תעשייה אלון התבור,2023-10-11T18:35:,1697038579
13963,אזור תעשייה מבואות הגלבוע,2023-10-11T18:35:,1697038579
13963,אזור תעשייה ציפורית,2023-10-11T18:35:,1697038579
13963,אחוזת ברק,2023-10-11T18:35:,1697038579
13963,אכסאל,2023-10-11T18:35:,1697038579
13963,אלוני אבא,2023-10-11T18:35:,1697038579
13963,בית לחם הגלילית,2023-10-11T18:35:,1697038579
13963,בית סוהר שיטה וגלבוע,2023-10-11T18:35:,1697038579
13963,בית קשת,2023-10-11T18:35:,1697038579
13963,בית שערים,2023-10-11T18:35:,1697038579
13963,בלפוריה,2023-10-11T18:35:,1697038579
13963,קבוצת גבע,2023-10-11T18:35:,1697038579
13963,גבעת אלה,2023-10-11T18:35:,1697038579
13963,גבת,2023-10-11T18:35:,1697038579
13963,גדעונה,2023-10-11T18:35:,1697038579
13963,גזית,2023-10-11T18:35:,1697038579
13963,גן נר,2023-10-11T18:35:,1697038579
13963,גניגר,2023-10-11T18:35:,1697038579
13963,דבוריה,2023-10-11T18:35:,1697038579
13963,דברת,2023-10-11T18:35:,1697038579
13963,דחי,2023-10-11T18:35:,1697038579
13963,הושעיה,2023-10-11T18:35:,1697038579
13963,היוגב,2023-10-11T18:35:,1697038579
13963,הסוללים,2023-10-11T18:35:,1697038579
13963,זרזיר,2023-10-11T18:35:,1697038579
13963,חג'אג'רה,2023-10-11T18:35:,1697038579
13963,טמרה בגלבוע,2023-10-11T18:35:,1697038579
13963,יזרעאל,2023-10-11T18:35:,1697038579
13963,יפיע,2023-10-11T18:35:,1697038579
13963,יפעת,2023-10-11T18:35:,1697038579
13963,ישובי אומן,2023-10-11T18:35:,1697038579
13963,מרכז חבר,2023-10-11T18:35:,1697038579
13963,ישובי יעל,2023-10-11T18:35:,1697038579
13963,כדורי,2023-10-11T18:35:,1697038579
13963,כעביה,2023-10-11T18:35:,1697038579
13963,כעביה טבאש,2023-10-11T18:35:,1697038579
13963,כפר ברוך,2023-10-11T18:35:,1697038579
13963,כפר גדעון,2023-10-11T18:35:,1697038579
13963,כפר החורש,2023-10-11T18:35:,1697038579
13963,כפר טבאש,2023-10-11T18:35:,1697038579
13963,כפר יהושע,2023-10-11T18:35:,1697038579
13963,כפר יחזקאל,2023-10-11T18:35:,1697038579
13963,כפר כנא,2023-10-11T18:35:,1697038579
13963,כפר מצר,2023-10-11T18:35:,1697038579
13963,כפר קיש,2023-10-11T18:35:,1697038579
13963,כפר תבור,2023-10-11T18:35:,1697038579
13963,מגדל העמק,2023-10-11T18:35:,1697038579
13963,מגן שאול,2023-10-11T18:35:,1697038579
13963,מוקיבלה,2023-10-11T18:35:,1697038579
13963,מזרע,2023-10-11T18:35:,1697038579
13963,מנשית זבדה,2023-10-11T18:35:,1697038579
13963,מרחביה מושב,2023-10-11T18:35:,1697038579
13963,מרחביה קיבוץ,2023-10-11T18:35:,1697038579
13963,משהד,2023-10-11T18:35:,1697038579
13963,נעורה,2023-10-11T18:35:,1697038579
13963,נהלל,2023-10-11T18:35:,1697038579
13963,נורית,2023-10-11T18:35:,1697038579
13963,נין,2023-10-11T18:35:,1697038579
13963,נצרת,2023-10-11T18:35:,1697038579
13963,נוף הגליל,2023-10-11T18:35:,1697038579
13963,סולם,2023-10-11T18:35:,1697038579
13963,סנדלה,2023-10-11T18:35:,1697038579
13963,עילוט,2023-10-11T18:35:,1697038579
13963,עין דור,2023-10-11T18:35:,1697038579
13963,עין חרוד,2023-10-11T18:35:,1697038579
13963,עין מאהל,2023-10-11T18:35:,1697038579
13963,עפולה,2023-10-11T18:35:,1697038579
13963,ציפורי,2023-10-11T18:35:,1697038579
13963,ריינה,2023-10-11T18:35:,1697038579
13963,רם און,2023-10-11T18:35:,1697038579
13963,רמת דוד,2023-10-11T18:35:,1697038579
13963,רמת ישי,2023-10-11T18:35:,1697038579
13963,רמת צבי,2023-10-11T18:35:,1697038579
13963,שבלי,2023-10-11T18:35:,1697038579
13963,שדה יעקב,2023-10-11T18:35:,1697038579
13963,שדמות דבורה,2023-10-11T18:35:,1697038579
13963,שמשית,2023-10-11T18:35:,1697038579
13963,שריד,2023-10-11T18:35:,1697038579
13963,תל יוסף,2023-10-11T18:35:,1697038579
13963,תל עדשים,2023-10-11T18:35:,1697038579
13963,תמרת,2023-10-11T18:35:,1697038579
13963,הרדוף,2023-10-11T18:35:,1697038579
13963,אורנים,2023-10-11T18:35:,1697038579
13963,אלון הגליל,2023-10-11T18:35:,1697038579
13963,אלונים,2023-10-11T18:35:,1697038579
13963,בסמת טבעון,2023-10-11T18:35:,1697038579
13963,כרכום,2023-10-11T18:35:,1697038579
13963,כרמיאל,2023-10-11T18:35:,1697038579
13963,לבון,2023-10-11T18:35:,1697038579
13963,מג'דל כרום,2023-10-11T18:35:,1697038579
13963,מחניים,2023-10-11T18:35:,1697038579
13963,נחף,2023-10-11T18:35:,1697038579
13963,נס עמים,2023-10-11T18:35:,1697038579
13963,נתיב השיירה,2023-10-11T18:35:,1697038579
13963,סאג'ור,2023-10-11T18:35:,1697038579
13963,עין אל אסד,2023-10-11T18:35:,1697038579
13963,עין המפרץ,2023-10-11T18:35:,1697038579
13963,עכו - אזור תעשייה,2023-10-11T18:35:,1697038579
13963,עכו,2023-10-11T18:35:,1697038579
13963,עמיעד,2023-10-11T18:35:,1697038579
13963,צורית גילון,2023-10-11T18:35:,1697038579
13963,צפת,2023-10-11T18:35:,1697038579
13963,ראמה,2023-10-11T18:35:,1697038579
13963,ראש פינה,2023-10-11T18:35:,1697038579
13963,שבי ציון,2023-10-11T18:35:,1697038579
13963,שומרת,2023-10-11T18:35:,1697038579
13963,שזור,2023-10-11T18:35:,1697038579
13963,שייח' דנון,2023-10-11T18:35:,1697038579
13963,אבו סנאן,2023-10-11T18:35:,1697038579
13963,אור הגנוז,2023-10-11T18:35:,1697038579
13963,איילת השחר,2023-10-11T18:35:,1697038579
13963,אמירים,2023-10-11T18:35:,1697038579
13963,אשרת,2023-10-11T18:35:,1697038579
13963,בר יוחאי,2023-10-11T18:35:,1697038579
13963,ג'וליס,2023-10-11T18:35:,1697038579
13963,גדות,2023-10-11T18:35:,1697038579
13963,עין כמונים,2023-10-11T18:35:,1697038579
13963,עמוקה,2023-10-11T18:35:,1697038579
13963,עמקה,2023-10-11T18:35:,1697038579
13963,פלך,2023-10-11T18:35:,1697038579
13963,פרוד,2023-10-11T18:35:,1697038579
13963,קדיתא,2023-10-11T18:35:,1697038579
13963,קדרים,2023-10-11T18:35:,1697038579
13963,רגבה,2023-10-11T18:35:,1697038579
13963,שדה אליעזר,2023-10-11T18:35:,1697038579
13963,שפר,2023-10-11T18:35:,1697038579
13963,תובל,2023-10-11T18:35:,1697038579
13963,מנחת מחניים,2023-10-11T18:35:,1697038579
13963,אזור תעשייה שער נעמן,2023-10-11T18:35:,1697038579
13963,אפק,2023-10-11T18:35:,1697038579
13963,גיתה,2023-10-11T18:35:,1697038579
13963,ג'דידה מכר,2023-10-11T18:35:,1697038579
13963,דיר אל-אסד,2023-10-11T18:35:,1697038579
13963,הר-חלוץ,2023-10-11T18:35:,1697038579
13963,חצור הגלילית,2023-10-11T18:35:,1697038579
13963,חרשים,2023-10-11T18:35:,1697038579
13963,טובא זנגריה,2023-10-11T18:35:,1697038579
